ID,Name,Sex,Age,Height,Weight,Team,Year,Season,Sport,Medal
115883,Ioana Strungaru (Crciun-),F,27,180,77,Romania,2016,Summer,Rowing,Bronze
115884,Nataliya Gennadyevna Strunnikova,F,16,182,67,Soviet Union,1980,Summer,Swimming,Bronze
115886,Brbel Struppert (Schrickel-),F,21,158,50,East Germany,1972,Summer,Athletics,Silver
115895,Barbora Strcov (-Zhlavov),F,30,164,60,Czech Republic-1,2016,Summer,Tennis,Bronze
115900,Marius Strzalka,M,21,186,84,Poland,1980,Summer,Fencing,Silver
115943,"Christa Stubnick (Seliger-, -Fischer)",F,22,159,52,Germany,1956,Summer,Athletics,Silver
115943,"Christa Stubnick (Seliger-, -Fischer)",F,22,159,52,Germany,1956,Summer,Athletics,Silver
115947,Christine Stckelberger,F,29,162,48,Switzerland,1976,Summer,Equestrianism,Gold
115947,Christine Stckelberger,F,29,162,48,Switzerland,1976,Summer,Equestrianism,Silver
115947,Christine Stckelberger,F,37,162,48,Switzerland,1984,Summer,Equestrianism,Silver
115947,Christine Stckelberger,F,41,162,48,Switzerland,1988,Summer,Equestrianism,Bronze
115947,Christine Stckelberger,F,41,162,48,Switzerland,1988,Summer,Equestrianism,Silver
115949,"Jennifer ""Jenn"" Stuczynski-Suhr",F,26,183,66,United States,2008,Summer,Athletics,Silver
115949,"Jennifer ""Jenn"" Stuczynski-Suhr",F,30,183,66,United States,2012,Summer,Athletics,Gold
115968,Marina Guryevna Studneva (Babenko-),F,21,182,80,Soviet Union,1980,Summer,Rowing,Bronze
115975,Thomas Stuer-Lauridsen,M,21,191,78,Denmark,1992,Summer,Badminton,Bronze
115986,Tatyana Sergeyevna Stukalova,F,28,160,63,Belarus,2004,Summer,Weightlifting,Bronze
115989,Ivar Stukolkin,M,19,189,77,Soviet Union,1980,Summer,Swimming,Bronze
115989,Ivar Stukolkin,M,19,189,77,Soviet Union,1980,Summer,Swimming,Gold
115992,"Michael Duane ""Mike"" Stulce",M,23,191,123,United States,1992,Summer,Athletics,Gold
116003,Jeanne Georgette Stunyo (-Korpak),F,20,157,54,United States,1956,Summer,Diving,Silver
116025,"Alexander Stuart ""Jock"" Sturrock",M,41,180,92,Buraddoo,1956,Summer,Sailing,Bronze
116026,Chandra Lavon Sturrup,F,24,163,61,Bahamas,1996,Summer,Athletics,Silver
116026,Chandra Lavon Sturrup,F,29,163,61,Bahamas,2000,Summer,Athletics,Gold
116034,Khrystyna Petrivna Stuy,F,24,168,60,Ukraine,2012,Summer,Athletics,Bronze
116048,Yury Viktorovich Styopkin,M,28,193,100,Russia,2000,Summer,Judo,Bronze
116057,Heidi Elin Stre,F,33,176,67,Norway,1996,Summer,Football,Bronze
116058,Steffen Skr Strseth,M,21,187,92,Norway,1996,Summer,Rowing,Silver
116063,Su Huijuan,F,24,179,72,China,1988,Summer,Volleyball,Bronze
116102,Leonel Surez Fajardo,M,20,181,68,Cuba,2008,Summer,Athletics,Bronze
116102,Leonel Surez Fajardo,M,24,181,68,Cuba,2012,Summer,Athletics,Bronze
116108,Narciso Surez Amador,M,24,180,79,Spain,1984,Summer,Canoeing,Bronze
116112,Paola Lorena Surez,F,28,170,64,Argentina,2004,Summer,Tennis,Bronze
116120,Ricky Achmad Subagja,M,25,172,62,Indonesia,1996,Summer,Badminton,Gold
116122,"Pernell Karl ""PK"" Subban",M,24,183,98,Canada,2014,Winter,Ice Hockey,Gold
116123,Karola Sube (-Ziesche),F,16,153,40,East Germany,1980,Summer,Gymnastics,Bronze
116136,Antnio Salvador Sucar,M,21,200,100,Brazil,1960,Summer,Basketball,Bronze
116136,Antnio Salvador Sucar,M,25,200,100,Brazil,1964,Summer,Basketball,Bronze
116139,Mara Beln Succi,F,22,177,72,Argentina,2008,Summer,Hockey,Bronze
116144,Franois Suchanecki,M,22,186,73,Switzerland,1972,Summer,Fencing,Silver
116144,Franois Suchanecki,M,26,186,73,Switzerland,1976,Summer,Fencing,Bronze
116155,Jan Such,M,23,174,73,Czechoslovakia,1968,Winter,Ice Hockey,Silver
116157,Ioan Silviu Suciu,M,26,169,66,Romania,2004,Summer,Gymnastics,Bronze
116165,Marina Vladimirovna Sudakova (Yartseva-),F,27,165,66,Russia,2016,Summer,Handball,Gold
116166,Attila Sudr,M,22,187,81,Hungary,1976,Summer,Water Polo,Gold
116166,Attila Sudr,M,26,187,81,Hungary,1980,Summer,Water Polo,Bronze
116173,Andrew Hancock Sudduth,M,22,191,91,United States,1984,Summer,Rowing,Silver
116174,Jill Sudduth,F,24,172,54,United States,1996,Summer,Synchronized Swimming,Gold
116191,Shingo Suetsugu,M,28,178,68,Japan,2008,Summer,Athletics,Silver
116194,Patrick Suffo Kengn,M,22,176,83,Cameroon,2000,Summer,Football,Gold
116197,Sadatoshi Sugahara,M,25,177,73,Japan,1964,Summer,Volleyball,Bronze
116207,Yasaburo Sugawara,M,23,167,71,Japan,1976,Summer,Wrestling,Bronze
116208,Noriko Sugawara-Narazaki,F,23,157,52,Japan,1996,Summer,Judo,Bronze
116208,Noriko Sugawara-Narazaki,F,27,157,52,Japan,2000,Summer,Judo,Silver
116219,Mika Sugimoto,F,27,165,100,Japan,2012,Summer,Judo,Silver
116231,Masanori Sugiura,M,24,180,82,Japan,1992,Summer,Baseball,Bronze
116231,Masanori Sugiura,M,28,180,82,Japan,1996,Summer,Baseball,Silver
116235,Kayoko Sugiyama,F,22,178,69,Japan,1984,Summer,Volleyball,Bronze
116236,Kento Sugiyama,M,23,175,83,Japan,1992,Summer,Baseball,Bronze
116237,Ryuichi Sugiyama,M,27,168,67,Japan,1968,Summer,Football,Bronze
116252,Eckardt Suhl,M,29,180,74,West Germany,1972,Summer,Hockey,Gold
116261,Sui Jianshuang,F,19,177,51,China,2008,Summer,Rhythmic Gymnastics,Silver
116262,Sui Lu,F,20,153,43,China,2012,Summer,Gymnastics,Silver
116265,Sui Xinmei,F,31,172,90,China,1996,Summer,Athletics,Silver
116267,Liisa Helena Suihkonen,F,32,159,54,Finland,1976,Winter,Cross Country Skiing,Silver
116269,Kai Petri Suikkanen,M,28,188,89.5,Finland,1988,Winter,Ice Hockey,Silver
116295,Vladimir Georgiyevich Sukharev,M,28,179,76,Soviet Union,1952,Summer,Athletics,Silver
116295,Vladimir Georgiyevich Sukharev,M,32,179,76,Soviet Union,1956,Summer,Athletics,Silver
116297,Olga Leonidovna Sukharnova,F,21,192,94,Soviet Union,1976,Summer,Basketball,Gold
116297,Olga Leonidovna Sukharnova,F,25,192,94,Soviet Union,1980,Summer,Basketball,Gold
116300,Sergey Nikolayevich Sukhoruchenkov,M,23,176,72,Soviet Union,1980,Summer,Cycling,Gold
116301,Aleksandr Nikolayevich Sukhorukov,M,20,196,93,Russia,2008,Summer,Swimming,Silver
116302,Yuriy Oleksandrovych Sukhorukov,M,40,176,65,Ukraine,2008,Summer,Shooting,Silver
116307,Jevgenijus uklinas,M,26,196,109,Lithuania,2012,Summer,Canoeing,Silver
116309,Goran Sukno,M,25,188,86,Yugoslavia,1984,Summer,Water Polo,Gold
116310,Sandro Sukno,M,22,200,93,Croatia,2012,Summer,Water Polo,Gold
116310,Sandro Sukno,M,26,200,93,Croatia,2016,Summer,Water Polo,Silver
116312,Pavel Alekseyevich Sukosyan,M,38,200,110,Russia,2000,Summer,Handball,Gold
116313,Helena Sukov,F,23,188,68,Czechoslovakia,1988,Summer,Tennis,Silver
116313,Helena Sukov,F,31,188,68,Czech Republic,1996,Summer,Tennis,Silver
116321,Tengiz Sulakvelidze,M,23,178,76,Soviet Union,1980,Summer,Football,Bronze
116322,Ari Juhani Sulander,M,29,187,86.5,Finland,1998,Winter,Ice Hockey,Bronze
116329,Niklas Sle,M,20,195,95,Germany,2016,Summer,Football,Silver
116331,Mohamed Ahmed Suleiman,M,22,175,63,Qatar,1992,Summer,Athletics,Bronze
116336,Naim Sleymanolu,M,21,150,62,Turkey,1988,Summer,Weightlifting,Gold
116336,Naim Sleymanolu,M,25,150,62,Turkey,1992,Summer,Weightlifting,Gold
116336,Naim Sleymanolu,M,29,150,62,Turkey,1996,Summer,Weightlifting,Gold
116339,Renart Vafich Suleymanov,M,31,171,70,Soviet Union,1968,Summer,Shooting,Bronze
116360,Eamon Wade Sullivan,M,22,189,78,Australia,2008,Summer,Swimming,Silver
116360,Eamon Wade Sullivan,M,22,189,78,Australia,2008,Summer,Swimming,Bronze
116360,Eamon Wade Sullivan,M,22,189,78,Australia,2008,Summer,Swimming,Silver
116362,"Francis Cornelius ""Frank"" Sullivan",M,34,180,81,Canada,1952,Winter,Ice Hockey,Gold
116368,Joseph Sullivan,M,25,182,82,New Zealand,2012,Summer,Rowing,Gold
116372,Michael J. Sullivan,M,41,163,76,Great Britain,1984,Summer,Shooting,Bronze
116398,Bakhodirdzhon Sultanov,M,19,166,57,Uzbekistan,2004,Summer,Boxing,Bronze
116404,Klaus Sulzenbacher,M,23,186,67,Austria,1988,Winter,Nordic Combined,Bronze
116404,Klaus Sulzenbacher,M,23,186,67,Austria,1988,Winter,Nordic Combined,Silver
116404,Klaus Sulzenbacher,M,27,186,67,Austria,1992,Winter,Nordic Combined,Bronze
116404,Klaus Sulzenbacher,M,27,186,67,Austria,1992,Winter,Nordic Combined,Bronze
116413,Christoph Sumann,M,34,182,80,Austria,2010,Winter,Biathlon,Silver
116413,Christoph Sumann,M,34,182,80,Austria,2010,Winter,Biathlon,Silver
116413,Christoph Sumann,M,38,182,80,Austria,2014,Winter,Biathlon,Bronze
116419,John Zoltan Sumegi,M,25,182,85,Australia,1980,Summer,Canoeing,Silver
116424,Jemima Jelagat Sumgong,F,31,160,45,Kenya,2016,Summer,Athletics,Gold
116443,Laura Ann Summerton-Hodges,F,20,190,78,Australia,2004,Summer,Basketball,Silver
116443,Laura Ann Summerton-Hodges,F,24,190,78,Australia,2008,Summer,Basketball,Silver
116443,Laura Ann Summerton-Hodges,F,28,190,78,Australia,2012,Summer,Basketball,Bronze
116444,Rosalynn Diane Sumners (-Kain),F,19,155,47,United States,1984,Winter,Figure Skating,Silver
116447,Irina Vladimirovna Sumnikova (Sviridenko-),F,23,170,60,Soviet Union,1988,Summer,Basketball,Bronze
116447,Irina Vladimirovna Sumnikova (Sviridenko-),F,27,170,60,Unified Team,1992,Summer,Basketball,Gold
116455,Sun Dan,F,21,177,57,China,2008,Summer,Rhythmic Gymnastics,Silver
116456,Sun Dandan,F,19,162,58,China,1998,Winter,Short Track Speed Skating,Silver
116456,Sun Dandan,F,23,162,58,China,2002,Winter,Short Track Speed Skating,Silver
116459,Sun Fuming,F,22,178,124,China,1996,Summer,Judo,Gold
116459,Sun Fuming,F,30,178,124,China,2004,Summer,Judo,Bronze
116466,Sun Jin,F,20,166,60,China-2,2000,Summer,Table Tennis,Silver
116476,Sun Linlin,F,21,161,56,China,2010,Winter,Short Track Speed Skating,Gold
116478,Sun Man,F,27,176,64,China-2,1996,Summer,Badminton,Bronze
116486,Sun Qingmei,F,30,162,56,China,1996,Summer,Football,Silver
116487,Sun Qiuting,F,22,171,55,China,2008,Summer,Synchronized Swimming,Bronze
116491,Sun Shuwei,M,16,155,45,China,1992,Summer,Diving,Gold
116495,Sun Tiantian,F,22,175,64,China-1,2004,Summer,Tennis,Gold
116498,Sun Wen,F,23,162,60,China,1996,Summer,Football,Silver
116499,Sun Wenyan,F,22,170,58,China,2012,Summer,Synchronized Swimming,Silver
116499,Sun Wenyan,F,26,170,58,China,2016,Summer,Synchronized Swimming,Silver
116499,Sun Wenyan,F,26,170,58,China,2016,Summer,Synchronized Swimming,Silver
116503,Sun Xiulan,F,23,168,63,China,1984,Summer,Handball,Bronze
116504,Sun Yanan,F,23,161,51,China,2016,Summer,Wrestling,Bronze
116505,Sun Yang,M,20,198,89,China,2012,Summer,Swimming,Silver
116505,Sun Yang,M,20,198,89,China,2012,Summer,Swimming,Gold
116505,Sun Yang,M,20,198,89,China,2012,Summer,Swimming,Gold
116505,Sun Yang,M,20,198,89,China,2012,Summer,Swimming,Bronze
116505,Sun Yang,M,24,198,89,China,2016,Summer,Swimming,Gold
116505,Sun Yang,M,24,198,89,China,2016,Summer,Swimming,Silver
116508,Sun Ye,F,19,169,61,China,2008,Summer,Swimming,Bronze
116511,Sun Yiwen,F,24,177,63,China,2016,Summer,Fencing,Bronze
116511,Sun Yiwen,F,24,177,63,China,2016,Summer,Fencing,Silver
116512,Sun Yue,F,23,186,76,China,1996,Summer,Volleyball,Silver
116514,Sun Yujie,F,19,185,78,China,2012,Summer,Fencing,Bronze
116514,Sun Yujie,F,19,185,78,China,2012,Summer,Fencing,Gold
116514,Sun Yujie,F,23,185,78,China,2016,Summer,Fencing,Silver
116521,Ivan Sunara,M,25,203,95,Yugoslavia,1984,Summer,Basketball,Bronze
116525,Heidi Sundal,F,25,181,75,Norway,1988,Summer,Handball,Silver
116525,Heidi Sundal,F,29,181,75,Norway,1992,Summer,Handball,Silver
116533,"Nils Johan ""John"" Sundberg",M,35,177,79,Sweden,1956,Summer,Shooting,Bronze
116539,Martin Johnsrud Sundby,M,25,174,72,Norway,2010,Winter,Cross Country Skiing,Silver
116539,Martin Johnsrud Sundby,M,29,174,72,Norway,2014,Winter,Cross Country Skiing,Bronze
116540,Siren Sundby,F,21,165,54,Norway,2004,Summer,Sailing,Gold
116546,Olav Sunde,M,24,180,77,Norway,1928,Summer,Athletics,Bronze
116548,Jrgen Lars Sundelin,M,23,181,70,Sweden,1968,Summer,Sailing,Gold
116549,Peter Nils Sundelin,M,21,191,87,Sweden,1968,Summer,Sailing,Gold
116551,Ulf Artur Sundelin,M,25,185,73,Sweden,1968,Summer,Sailing,Gold
116557,Paul Benedict Sunderland,M,32,195,86,United States,1984,Summer,Volleyball,Gold
116566,Mats Johan Sundin,M,34,193,100,Sweden,2006,Winter,Ice Hockey,Gold
116567,Karl Ronnie Sundin,M,35,186,100,Sweden,2006,Winter,Ice Hockey,Gold
116568,Johan Adolf Sundkvist,M,22,168,65,Sweden,1912,Summer,Athletics,Gold
116572,Karl-Axel Sundqvist,M,29,184,88,Sweden,1992,Summer,Canoeing,Silver
116578,Holger Bertil Sundstrm,M,39,186,85,Humbug V,1964,Summer,Sailing,Bronze
116589,Sung Yu-Chi,M,26,174,68,Chinese Taipei,2008,Summer,Taekwondo,Bronze
116593,Vicky Sunohara,F,27,170,75,Canada,1998,Winter,Ice Hockey,Silver
116593,Vicky Sunohara,F,31,170,75,Canada,2002,Winter,Ice Hockey,Gold
116593,Vicky Sunohara,F,35,170,75,Canada,2006,Winter,Ice Hockey,Gold
116603,Kalevi Ensio Suoniemi,M,25,164,63,Finland,1956,Summer,Gymnastics,Bronze
116606,Tommy Roger Suoraniemi,M,23,164,65,Sweden,1992,Summer,Handball,Silver
116624,Andrzej Supron,M,27,169,66,Poland,1980,Summer,Wrestling,Silver
116626,Eva uranov (Kucmanov-),F,26,172,58,Czechoslovakia,1972,Summer,Athletics,Bronze
116628,Andrey Aleksandrovich Suraykin,M,23,170,68,Soviet Union-2,1972,Winter,Figure Skating,Silver
116641,Bruny Surin,M,29,180,81,Canada,1996,Summer,Athletics,Gold
116655,Birgit S (-Saul),F,18,164,50,East Germany,1980,Summer,Gymnastics,Bronze
116656,Christian S,M,23,186,77,Germany,2008,Summer,Table Tennis,Silver
116662,Hermawan Susanto,M,24,170,62,Indonesia,1992,Summer,Badminton,Bronze
116663,Viorica Susanu,F,24,186,77,Romania,2000,Summer,Rowing,Gold
116663,Viorica Susanu,F,28,186,77,Romania,2004,Summer,Rowing,Gold
116663,Viorica Susanu,F,28,186,77,Romania,2004,Summer,Rowing,Gold
116663,Viorica Susanu,F,32,186,77,Romania,2008,Summer,Rowing,Gold
116663,Viorica Susanu,F,32,186,77,Romania,2008,Summer,Rowing,Bronze
116664,Herman Johan Suselbeek,M,24,183,85,Netherlands,1968,Summer,Rowing,Silver
116667,Timo Antero Susi,M,29,179,78,Finland,1988,Winter,Ice Hockey,Silver
116672,Marian Franciszek Suski,M,26,172,65,Poland,1932,Summer,Fencing,Bronze
116676,Viktor Nikolayevich Suslin,M,24,190,99,Soviet Union,1968,Summer,Rowing,Bronze
116678,Inna Yevgenyevna Suslina,F,29,184,79,Russia,2008,Summer,Handball,Silver
116682,Christina Sussiek (-Echte),F,24,166,54,West Germany,1984,Summer,Athletics,Bronze
116691,Khassaraporn Suta,F,28,150,57,Thailand,2000,Summer,Weightlifting,Bronze
116701,Gary Lee Suter,M,37,183,93,United States,2002,Winter,Ice Hockey,Silver
116703,"Robert Allen ""Rob"" Suter",M,22,175,81,United States,1980,Winter,Ice Hockey,Gold
116704,Ryan Suter,M,25,185,91,United States,2010,Winter,Ice Hockey,Silver
116710,Darren John Sutherland,M,26,182,75,Ireland,2008,Summer,Boxing,Bronze
116716,Ivan Carl Sutherland,M,25,183,86,New Zealand,1976,Summer,Rowing,Bronze
116754,Julie Sutton-Skinner,F,33,173,64,Canada,2002,Winter,Curling,Bronze
116762,Taisto Juhani Suutarinen,M,28,164,61.5,Finland,1972,Winter,Biathlon,Silver
116762,Taisto Juhani Suutarinen,M,32,164,61.5,Finland,1976,Winter,Biathlon,Silver
116774,Sten Suvio (Schuschin-),M,24,170,66.5,Finland,1936,Summer,Boxing,Gold
116795,Yury Suzdaltsev,M,22,173,69,Soviet Union,1968,Summer,Swimming,Bronze
116801,Daichi Suzuki,M,21,180,68,Japan,1988,Summer,Swimming,Gold
116805,Emiko Suzuki,F,22,168,57,Japan,2004,Summer,Synchronized Swimming,Silver
116805,Emiko Suzuki,F,26,168,57,Japan,2008,Summer,Synchronized Swimming,Bronze
116817,Keiji Suzuki,M,24,185,100,Japan,2004,Summer,Judo,Gold
116828,Satomi Suzuki,F,21,168,62,Japan,2012,Summer,Swimming,Bronze
116828,Satomi Suzuki,F,21,168,62,Japan,2012,Summer,Swimming,Silver
116828,Satomi Suzuki,F,21,168,62,Japan,2012,Summer,Swimming,Bronze
116854,Malin Erika Helena Svahnstrm (-Borensj),F,20,169,60,Sweden,2000,Summer,Swimming,Bronze
116856,Anton vajlen,M,26,184,86,Czechoslovakia,1964,Summer,Football,Silver
116858,Gunde Anders Svan,M,22,188,81,Sweden,1984,Winter,Cross Country Skiing,Gold
116858,Gunde Anders Svan,M,22,188,81,Sweden,1984,Winter,Cross Country Skiing,Bronze
116858,Gunde Anders Svan,M,22,188,81,Sweden,1984,Winter,Cross Country Skiing,Silver
116858,Gunde Anders Svan,M,22,188,81,Sweden,1984,Winter,Cross Country Skiing,Gold
116858,Gunde Anders Svan,M,26,188,81,Sweden,1988,Winter,Cross Country Skiing,Gold
116858,Gunde Anders Svan,M,26,188,81,Sweden,1988,Winter,Cross Country Skiing,Gold
116859,Lasse Jemon Svan Hansen,M,32,185,85,Denmark,2016,Summer,Handball,Gold
116860,"Johan Frithiof Isidor ""John"" Svanberg (-Swanberg)",M,24,168,59,Sweden,1906,Summer,Athletics,Silver
116860,"Johan Frithiof Isidor ""John"" Svanberg (-Swanberg)",M,24,168,59,Sweden,1906,Summer,Athletics,Silver
116860,"Johan Frithiof Isidor ""John"" Svanberg (-Swanberg)",M,26,168,59,Sweden,1908,Summer,Athletics,Bronze
116863,Ladislav vanda,M,28,176,75,Czechoslovakia,1988,Winter,Cross Country Skiing,Bronze
116872,Anna Maria Svrd-Le Moine (Bergstrm-),F,32,165,59,Sweden,2006,Winter,Curling,Gold
116872,Anna Maria Svrd-Le Moine (Bergstrm-),F,36,165,59,Sweden,2010,Winter,Curling,Gold
116876,Jens Arne Svartedal,M,29,181,62,Norway,2006,Winter,Cross Country Skiing,Silver
116877,Dmitry Valeryevich Svatkovsky,M,20,188,79,Unified Team,1992,Summer,Modern Pentathlon,Silver
116877,Dmitry Valeryevich Svatkovsky,M,28,188,79,Russia,2000,Summer,Modern Pentathlon,Gold
116886,Jan vda,M,28,183,81,Czechoslovakia,1960,Summer,Rowing,Bronze
116893,Ludmila vdov (Schnov-),F,23,158,55,Czechoslovakia,1960,Summer,Gymnastics,Silver
116897,Rbert vehla,M,23,186,86,Czechoslovakia,1992,Winter,Ice Hockey,Bronze
116913,Cathrine Svendsen (-Roll-Mathiesen),F,20,182,76,Norway,1988,Summer,Handball,Silver
116913,Cathrine Svendsen (-Roll-Mathiesen),F,24,182,76,Norway,1992,Summer,Handball,Silver
116916,Emil Hegle Svendsen,M,24,185,77,Norway,2010,Winter,Biathlon,Silver
116916,Emil Hegle Svendsen,M,24,185,77,Norway,2010,Winter,Biathlon,Gold
116916,Emil Hegle Svendsen,M,24,185,77,Norway,2010,Winter,Biathlon,Gold
116916,Emil Hegle Svendsen,M,28,185,77,Norway,2014,Winter,Biathlon,Gold
116916,Emil Hegle Svendsen,M,28,185,77,Norway,2014,Winter,Biathlon,Gold
116920,Jon Howard Svendsen,M,30,190,93,United States,1984,Summer,Water Polo,Silver
116944,Karl Eric Emanuel Svensson,M,28,180,75,Sweden,1932,Summer,Athletics,Silver
116962,Kjell Gustaf Svensson,M,25,176,72,Sweden,1964,Winter,Ice Hockey,Silver
116966,Lars Magnus Svensson,M,30,180,80,Sweden,1994,Winter,Ice Hockey,Gold
116968,Erik Marcus Svensson,M,26,176,68,Sweden,2016,Summer,Shooting,Silver
116971,Per Oskar Svensson,M,21,188,105,Sweden,1964,Summer,Wrestling,Silver
116979,Tina Svensson (-Grnlund),F,29,168,62,Norway,1996,Summer,Football,Bronze
116980,Tomas Runar Svensson,M,24,193,93,Sweden,1992,Summer,Handball,Silver
116980,Tomas Runar Svensson,M,28,193,93,Sweden,1996,Summer,Handball,Silver
116980,Tomas Runar Svensson,M,32,193,93,Sweden,2000,Summer,Handball,Silver
116982,Stanislav Sventek,M,33,189,91,Czechoslovakia,1964,Winter,Ice Hockey,Bronze
116989,German Aleksandrovich Sveshnikov,M,23,174,75,Soviet Union,1960,Summer,Fencing,Gold
116989,German Aleksandrovich Sveshnikov,M,27,174,75,Soviet Union,1964,Summer,Fencing,Gold
116989,German Aleksandrovich Sveshnikov,M,31,174,75,Soviet Union,1968,Summer,Fencing,Silver
116991,Mateja Svet,F,19,158,53,Yugoslavia,1988,Winter,Alpine Skiing,Silver
116993,Sergey Aleksandrovich Svetlov,M,27,185,88,Soviet Union,1988,Winter,Ice Hockey,Gold
116997,Aksel Lund Svindal,M,27,189,100,Norway,2010,Winter,Alpine Skiing,Silver
116997,Aksel Lund Svindal,M,27,189,100,Norway,2010,Winter,Alpine Skiing,Gold
116997,Aksel Lund Svindal,M,27,189,100,Norway,2010,Winter,Alpine Skiing,Bronze
117002,Georgy Vladimirovich Sviridenko,M,25,186,86,Soviet Union,1988,Summer,Handball,Gold
117007,Aleksey Vladimirovich Svirin,M,25,202,103,Russia,2004,Summer,Rowing,Gold
117009,Oleksandr Mykolaiovych Svitlychniy,M,23,164,60,Ukraine,1996,Summer,Gymnastics,Bronze
117009,Oleksandr Mykolaiovych Svitlychniy,M,28,164,60,Ukraine,2000,Summer,Gymnastics,Silver
117012,David Svoboda,M,27,183,76,Czech Republic,2012,Summer,Modern Pentathlon,Gold
117016,Jindich Svoboda,M,27,181,78,Czechoslovakia,1980,Summer,Football,Gold
117018,Ji Svoboda,M,27,186,78,Czechoslovakia,1968,Summer,Volleyball,Bronze
117023,Oldich Svoboda,M,25,187,98,Czechoslovakia,1992,Winter,Ice Hockey,Bronze
117024,Petr Svoboda,M,31,186,89,Czech Republic,1998,Winter,Ice Hockey,Gold
117026,Radoslav Svoboda,M,26,183,83,Czechoslovakia,1984,Winter,Ice Hockey,Silver
117032,Gabriela Svobodov-Sekajov (-Soukalov),F,30,163,58,Czechoslovakia,1984,Winter,Cross Country Skiing,Silver
117033,Oldich Svojanovsk,M,26,187,94,Czechoslovakia,1972,Summer,Rowing,Silver
117033,Oldich Svojanovsk,M,30,187,94,Czechoslovakia,1976,Summer,Rowing,Bronze
117034,Pavel Svojanovsk,M,29,193,99,Czechoslovakia,1972,Summer,Rowing,Silver
117034,Pavel Svojanovsk,M,32,193,99,Czechoslovakia,1976,Summer,Rowing,Bronze
117043,Ninna Ingrid Swaab (-Stumpe),F,32,171,56,Sweden,1972,Summer,Equestrianism,Bronze
117044,Jane Ellen Swagerty (-Hill),F,17,173,65,United States,1968,Summer,Swimming,Bronze
117044,Jane Ellen Swagerty (-Hill),F,17,173,65,United States,1968,Summer,Swimming,Gold
117048,Julie Swail-Ertel,F,27,173,61,United States,2000,Summer,Water Polo,Silver
117052,"Michael Lee ""Mike"" Swain",M,27,175,71,United States,1988,Summer,Judo,Bronze
117059,Isabel Marques Swan,F,24,181,69,Brazil,2008,Summer,Sailing,Bronze
117067,Matthew Swann,M,23,170,64,Australia,2012,Summer,Hockey,Bronze
117068,Polly Ann M. Swann,F,28,185,76,Great Britain,2016,Summer,Rowing,Silver
117072,Duane Alexander Swanson,M,22,188,79,United States,1936,Summer,Basketball,Gold
117082,Armand Joseph Antoine Alexis Swartenbroecks,M,27,182,75,Belgium,1920,Summer,Football,Gold
117100,Patrick John Sweeney,M,23,157,50,Great Britain,1976,Summer,Rowing,Silver
117100,Patrick John Sweeney,M,36,157,50,Great Britain,1988,Summer,Rowing,Bronze
117118,Egbert Swensson,M,24,177,76,East Germany,1980,Summer,Sailing,Silver
117133,Piotr Jarosaw wierczewski,M,20,181,80,Poland,1992,Summer,Football,Silver
117151,"Henricus Adrianus Joseph ""Eric"" Swinkels",M,27,185,83,Netherlands,1976,Summer,Shooting,Silver
117168,Sheryl Denice Swoopes,F,25,182,72,United States,1996,Summer,Basketball,Gold
117168,Sheryl Denice Swoopes,F,29,182,72,United States,2000,Summer,Basketball,Gold
117168,Sheryl Denice Swoopes,F,33,182,72,United States,2004,Summer,Basketball,Gold
117173,Leszek Swornowski,M,25,170,62,Poland,1980,Summer,Fencing,Silver
117184,Aleksandr Mikhaylovich Sychov,M,20,169,65,Soviet Union,1980,Summer,Hockey,Bronze
117186,Robert Sycz,M,26,183,75,Poland,2000,Summer,Rowing,Gold
117186,Robert Sycz,M,30,183,75,Poland,2004,Summer,Rowing,Gold
117189,Alison Jane Sydor,F,29,168,58,Canada,1996,Summer,Cycling,Silver
117191,Oleksandr Oleksandrovych Sydorenko,M,20,187,82,Soviet Union,1980,Summer,Swimming,Gold
117194,Volodymyr Petrovych Sydorenko,M,23,164,51,Ukraine,2000,Summer,Boxing,Bronze
117197,Iftikhar Ahmed Syed,M,20,174,67,Pakistan,1972,Summer,Hockey,Silver
117197,Iftikhar Ahmed Syed,M,23,174,67,Pakistan,1976,Summer,Hockey,Bronze
117216,Stacy Denise Sykora,F,31,176,61,United States,2008,Summer,Volleyball,Silver
117218,Thomas Sykora,M,29,190,88,Austria,1998,Winter,Alpine Skiing,Bronze
117219,Liese Sykora-Prokop,F,27,178,72,Austria,1968,Summer,Athletics,Silver
117220,Marie Skorov,F,27,160,50,Czechoslovakia,1980,Summer,Hockey,Silver
117221,Adla Skorov-Bruns,F,25,171,60,Czech Republic,2012,Summer,Shooting,Bronze
117222,Denys Olehovych Sylantiev,M,23,185,78,Ukraine,2000,Summer,Swimming,Silver
117232,Dung Dung Sylvanus,M,31,160,62,India,1980,Summer,Hockey,Gold
117236,"Michael Joseph ""Mike"" Sylvester",M,28,197,93,Italy,1980,Summer,Basketball,Silver
117249,"Donald Alan ""Don"" Symon",M,24,205,98,New Zealand,1984,Summer,Rowing,Bronze
117251,Oleksandr Serhiyovych Symonenko,M,26,180,76,Ukraine,2000,Summer,Cycling,Silver
117258,Ondej Synek,M,25,199,105,Czech Republic,2008,Summer,Rowing,Silver
117258,Ondej Synek,M,29,199,105,Czech Republic,2012,Summer,Rowing,Silver
117258,Ondej Synek,M,33,199,105,Czech Republic,2016,Summer,Rowing,Bronze
